City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
141,Itupiranga,BR,2022-11-07 02:04:23,-5.1347,-49.3267,75.52,94,98,1.97
142,Novo Aripuana,BR,2022-11-07 02:04:24,-5.1206,-60.3797,76.3,81,84,3.71
143,Touros,BR,2022-11-07 02:04:24,-5.1989,-35.4608,78.3,73,47,13.35
144,Port Alfred,ZA,2022-11-07 02:02:18,-33.5906,26.891,66.18,84,100,8.01
145,Port Hedland,AU,2022-11-07 02:04:25,-20.3167,118.5667,78.85,57,71,20.71
146,Noumea,NC,2022-11-07 02:04:26,-22.2763,166.4572,82.0,99,61,17.2
147,Esmeraldas,BR,2022-11-07 02:04:26,-19.7625,-44.3139,68.86,77,6,4.72
148,Port Blair,IN,2022-11-07 02:04:26,11.6667,92.75,82.44,78,75,5.75
149,Portland,US,2022-11-07 02:03:44,45.5234,-122.6762,41.61,93,100,3.0
150,Cockburn Town,TC,2022-11-07 02:04:27,21.4612,-71.1419,75.22,88,100,14.54
151,Hasaki,JP,2022-11-07 02:04:07,35.7333,140.8333,61.2,53,100,9.44
152,Buraydah,SA,2022-11-07 02:04:27,26.326,43.975,60.57,68,6,7.61
153,Tiksi,RU,2022-11-07 02:04:28,71.6872,128.8694,0.84,93,100,20.74
154,Chokurdakh,RU,2022-11-07 02:04:28,70.6333,147.9167,5.05,93,100,18.14
155,Kruisfontein,ZA,2022-11-07 02:04:29,-34.0033,24.7314,62.89,84,99,3.22
156,Koslan,RU,2022-11-07 02:04:29,63.4564,48.8989,26.2,95,100,7.36
157,Visakhapatnam,IN,2022-11-07 02:04:31,17.69,83.2093,71.49,94,61,2.3
158,Nzega,RW,2022-11-07 02:04:31,-2.479,29.5564,54.05,89,98,4.05
159,Airai,TL,2022-11-07 02:04:31,-8.9266,125.4092,74.07,52,100,1.66
160,Beinamar,TD,2022-11-07 02:04:32,8.6698,15.3813,70.14,39,85,2.66
161,Iqaluit,CA,2022-11-07 02:04:32,63.7506,-68.5145,4.82,86,10,9.48
162,Luderitz,NA,2022-11-07 02:04:32,-26.6481,15.1594,60.85,89,100,4.52
163,Hermanus,ZA,2022-11-07 02:04:33,-34.4187,19.2345,63.81,81,100,10.8
164,Evensk,RU,2022-11-07 02:04:33,61.95,159.2333,28.29,94,100,6.15
165,Gazojak,TM,2022-11-07 02:04:34,41.1875,61.4036,48.07,74,89,14.09
166,Naples,IT,2022-11-07 02:04:34,40.8333,14.25,61.14,79,0,3.44
167,Awbari,LY,2022-11-07 02:04:35,26.5921,12.7805,56.89,26,0,5.48
168,San Luis,AR,2022-11-07 02:04:35,-33.295,-66.3356,71.38,28,100,9.71
169,Tasiilaq,GL,2022-11-07 02:02:59,65.6145,-37.6368,32.16,75,100,4.83
170,Adrar,MR,2022-11-07 02:04:36,20.5022,-10.0711,74.7,15,100,6.98
171,Bacolod,PH,2022-11-07 02:04:36,10.6667,122.95,86.22,70,70,7.47
172,Clyde River,CA,2022-11-07 02:04:36,70.4692,-68.5914,-9.54,85,54,3.87
173,Bumba,CD,2022-11-07 02:04:37,2.1833,22.4667,69.44,99,100,1.72
174,Udachnyy,RU,2022-11-07 02:04:37,66.4167,112.4,-18.67,100,97,3.85
175,Caravelas,BR,2022-11-07 02:04:37,-17.7125,-39.2481,71.74,68,98,7.74
176,Namibe,AO,2022-11-07 02:04:38,-15.1961,12.1522,67.95,65,0,5.08
177,Whitehorse,CA,2022-11-07 02:04:38,60.7161,-135.0538,5.02,98,47,3.6
178,Dingle,PH,2022-11-07 02:04:38,10.9995,122.6711,85.23,73,98,8.9
179,Bredy,RU,2022-11-07 02:04:39,52.4153,60.3411,21.22,92,99,6.33
180,Waipawa,NZ,2022-11-07 02:04:39,-41.4122,175.5153,64.6,51,52,9.8
181,Olafsvik,IS,2022-11-07 02:04:39,64.8945,-23.7142,41.29,70,0,12.97
182,La Roda,ES,2022-11-07 02:04:40,39.2167,-2.15,53.91,36,30,5.1
183,Acari,PE,2022-11-07 02:04:40,-15.4311,-74.6158,66.49,71,14,3.87
184,Klaksvik,FO,2022-11-07 02:05:01,62.2266,-6.589,47.32,90,100,30.2
185,Igarka,RU,2022-11-07 02:05:41,67.4667,86.5833,18.84,96,100,5.35
186,Ampanihy,MG,2022-11-07 02:05:41,-24.7,44.75,69.49,85,46,4.36
187,Ust-Maya,RU,2022-11-07 02:05:42,60.4167,134.5333,-0.87,88,99,7.65
188,Kikwit,CD,2022-11-07 02:05:42,-5.041,18.8162,66.49,98,100,1.86
189,Chuy,UY,2022-11-07 02:05:43,-33.6971,-53.4616,58.21,87,0,9.33
190,Dawlatabad,AF,2022-11-07 02:05:43,36.4141,64.9053,53.11,81,43,15.37
191,Carnduff,CA,2022-11-07 02:05:43,49.1667,-101.8009,17.38,78,100,18.99
192,Bambous Virieux,MU,2022-11-07 02:05:44,-20.3428,57.7575,71.85,78,40,2.3
193,Grindavik,IS,2022-11-07 02:05:44,63.8424,-22.4338,39.67,87,0,4.61
194,Georgetown,MY,2022-11-07 02:02:39,5.4112,100.3354,82.24,80,20,2.3
195,Porgera,PG,2022-11-07 02:05:46,-5.4667,143.2,55.13,73,82,3.74
196,Verkhnyaya Inta,RU,2022-11-07 02:05:47,65.9811,60.3094,32.22,98,100,12.19
197,Bang Saphan,TH,2022-11-07 02:05:47,11.2126,99.5117,77.97,85,100,4.72
198,Puno,PE,2022-11-07 02:01:23,-15.8333,-70.0333,46.83,63,0,3.71
199,Balkanabat,TM,2022-11-07 02:05:48,39.5108,54.3671,44.58,62,80,10.67
200,Huarmey,PE,2022-11-07 02:05:48,-10.0681,-78.1522,63.91,84,24,8.25
201,San Jose,US,2022-11-07 02:01:52,37.3394,-121.895,59.29,62,75,8.05
202,Siddipet,IN,2022-11-07 02:05:48,18.1,78.85,69.53,66,10,0.76
203,Edd,ER,2022-11-07 02:05:49,13.9297,41.6925,82.89,55,5,9.08
204,Vila Do Maio,CV,2022-11-07 02:05:49,15.1333,-23.2167,75.99,66,0,10.18
205,Halifax,CA,2022-11-07 02:03:12,44.6453,-63.5724,61.5,91,100,5.99
206,Maceio,BR,2022-11-07 02:05:50,-9.6658,-35.7353,74.64,94,75,2.3
207,Matara,LK,2022-11-07 02:05:50,5.9485,80.5353,77.92,84,60,1.92
208,Bonthe,SL,2022-11-07 02:05:50,7.5264,-12.505,76.33,87,59,2.33
209,San Quintin,MX,2022-11-07 02:05:51,30.4833,-115.95,63.43,81,58,8.39
210,Xinmin,CN,2022-11-07 02:05:51,41.9908,122.8253,47.01,33,1,10.54
211,Tazovskiy,RU,2022-11-07 02:05:36,67.4667,78.7,19.0,97,94,6.22
212,Cururupu,BR,2022-11-07 02:05:51,-1.8283,-44.8683,74.28,94,53,3.15
213,Verkhoyansk,RU,2022-11-07 02:01:15,67.5447,133.385,-0.09,96,100,4.47
214,Kathu,TH,2022-11-07 02:05:38,7.9178,98.3332,83.7,99,100,13.4
215,Homer,US,2022-11-07 02:05:52,59.6425,-151.5483,28.27,47,0,3.44
216,Rocha,UY,2022-11-07 02:05:52,-34.4833,-54.3333,53.53,95,0,6.33
217,Gizo,SB,2022-11-07 02:04:48,-8.103,156.8419,83.61,71,100,3.27
218,Tiznit,MA,2022-11-07 02:05:53,29.5833,-9.5,66.43,39,0,2.17
219,Dukat,RU,2022-11-07 02:05:53,62.55,155.55,7.97,97,97,5.06
220,Traverse City,US,2022-11-07 02:02:10,44.7631,-85.6206,54.34,73,75,16.11
221,Debica,PL,2022-11-07 02:05:54,50.0515,21.4114,48.25,94,5,4.54
222,Atambua,ID,2022-11-07 02:05:54,-9.1061,124.8925,85.91,55,100,2.68
223,Cidreira,BR,2022-11-07 02:05:55,-30.1811,-50.2056,62.74,80,8,13.44
224,Ouallam,NE,2022-11-07 02:05:55,14.3188,2.0866,74.14,14,0,10.54
225,Puga,MX,2022-11-07 02:05:56,21.5833,-104.8167,68.07,100,40,0.0
226,Mahajanga,MG,2022-11-07 02:05:56,-15.7167,46.3167,73.42,100,40,2.3
227,Bagdarin,RU,2022-11-07 02:05:56,54.4333,113.6,20.66,71,100,1.72
228,Pitimbu,BR,2022-11-07 02:05:57,-7.4706,-34.8086,77.59,80,59,10.49
229,Ilulissat,GL,2022-11-07 02:03:56,69.2167,-51.1,-2.83,94,39,6.96
230,Soure,BR,2022-11-07 02:06:57,-0.7167,-48.5233,79.54,81,81,7.65
231,Joshimath,IN,2022-11-07 02:06:58,30.5667,79.5667,54.86,41,100,3.49
232,Albanel,CA,2022-11-07 02:06:58,48.8832,-72.4487,54.39,66,100,7.61
233,Villa Rica,US,2022-11-07 02:06:59,33.7321,-84.9191,72.68,71,100,4.52
234,Sola,VU,2022-11-07 02:03:48,-13.8833,167.55,81.18,72,14,9.1
235,Leningradskiy,RU,2022-11-07 02:06:59,69.3833,178.4167,15.64,80,1,8.81
236,Ancud,CL,2022-11-07 02:06:59,-41.8697,-73.8203,48.9,87,9,3.51
237,Syracuse,IT,2022-11-07 02:05:35,37.0881,15.2792,56.32,70,0,5.44
238,Taoudenni,ML,2022-11-07 02:07:00,22.6783,-3.9836,74.95,15,52,9.48
239,Acarau,BR,2022-11-07 02:07:00,-2.8856,-40.12,77.86,82,95,7.76
240,Wajima,JP,2022-11-07 02:07:00,37.4,136.9,60.17,51,2,7.76
241,Lagos,NG,2022-11-07 02:07:01,6.5833,3.75,76.06,89,34,2.39
242,Saldanha,ZA,2022-11-07 02:07:01,-33.0117,17.9442,61.77,93,100,8.16
243,Yulara,AU,2022-11-07 02:05:38,-25.2406,130.9889,80.44,34,100,17.27
244,Mitsamiouli,KM,2022-11-07 02:07:01,-11.3847,43.2844,77.0,83,10,13.69
245,Warner Robins,US,2022-11-07 02:06:20,32.621,-83.5999,74.52,91,20,5.75
246,Hambantota,LK,2022-11-07 02:07:02,6.1241,81.1185,71.94,100,20,1.14
247,Maneadero,MX,2022-11-07 02:07:02,31.7167,-116.5667,62.1,78,0,1.01
248,Baracoa,CU,2022-11-07 02:07:02,20.3467,-74.4958,74.64,86,2,2.84
249,Itoman,JP,2022-11-07 02:07:03,26.1247,127.6694,77.02,69,75,14.97
250,Sorkjosen,NO,2022-11-07 02:07:03,69.8,20.9333,39.2,65,75,18.41
251,Mitha Tiwana,PK,2022-11-07 02:07:04,32.2486,72.1108,64.98,69,55,6.46
252,Anadyr,RU,2022-11-07 02:07:04,64.75,177.4833,30.7,80,0,8.95
253,Camacha,PT,2022-11-07 02:07:04,33.0833,-16.3333,63.82,82,40,3.44
254,Haapiti,PF,2022-11-07 02:07:05,-17.5667,-149.8667,74.93,93,100,20.65
255,Dalby,AU,2022-11-07 02:07:05,-27.1833,151.2667,75.97,36,22,1.99
256,Umm Lajj,SA,2022-11-07 02:07:06,25.0213,37.2685,74.03,56,0,9.93
257,Omaruru,NA,2022-11-07 02:07:06,-21.4333,15.9333,57.83,68,86,9.22
258,Coquimbo,CL,2022-11-07 02:07:06,-29.9533,-71.3436,56.93,88,40,0.0
259,Qaqortoq,GL,2022-11-07 02:07:07,60.7167,-46.0333,28.2,95,90,3.06
260,Marsh Harbour,BS,2022-11-07 02:05:40,26.5412,-77.0636,80.06,70,0,24.23
261,Lazarev,RU,2022-11-07 02:07:07,52.225,141.5131,29.66,55,83,14.74
262,Meridian,US,2022-11-07 02:07:07,43.6121,-116.3915,47.32,72,75,16.11
263,Roskovec,AL,2022-11-07 02:07:08,40.7375,19.7022,57.09,77,6,2.71
264,Kenai,US,2022-11-07 02:02:32,60.5544,-151.2583,20.14,69,57,6.93
265,Zemio,CF,2022-11-07 02:07:08,5.0314,25.1361,69.67,96,100,3.06
266,Atar,MR,2022-11-07 02:07:08,20.5169,-13.0499,77.7,15,99,5.55
267,Esna,EG,2022-11-07 02:07:09,25.2934,32.554,64.96,38,0,7.7
268,Yashan,CN,2022-11-07 02:07:09,22.1975,109.9419,74.52,69,0,5.73
269,Necochea,AR,2022-11-07 02:07:09,-38.5473,-58.7368,60.46,65,99,17.56
270,Nanga Eboko,CM,2022-11-07 02:07:12,4.6833,12.3667,66.38,89,100,1.21
271,Miyako,JP,2022-11-07 02:08:10,39.6367,141.9525,56.53,51,100,2.24
272,Komsomolskiy,UZ,2022-11-07 02:06:33,40.4272,71.7189,47.12,93,100,4.61
273,Dhidhdhoo,MV,2022-11-07 02:07:41,6.8833,73.1,80.73,68,7,3.69
274,Khatanga,RU,2022-11-07 02:08:10,71.9667,102.5,-9.58,95,91,5.17
275,Bilibino,RU,2022-11-07 02:08:11,68.0546,166.4372,2.26,96,65,3.96
276,Zaysan,KZ,2022-11-07 02:08:11,47.4667,84.8667,41.9,65,100,2.33
277,Koumra,TD,2022-11-07 02:08:11,8.9126,17.5539,71.92,43,33,4.32
278,Hovd,MN,2022-11-07 02:03:51,48.0056,91.6419,34.48,56,91,6.49
279,Thurso,GB,2022-11-07 02:08:12,58.5927,-3.5259,50.25,85,98,8.9
280,Nouadhibou,MR,2022-11-07 02:07:35,20.931,-17.0347,70.14,78,0,13.2
281,Pacific Grove,US,2022-11-07 02:05:26,36.6177,-121.9166,56.88,75,100,8.05
282,Sao Joao Da Barra,BR,2022-11-07 02:05:36,-21.6403,-41.0511,67.24,75,3,5.97
283,Saint Anthony,US,2022-11-07 02:08:12,45.0205,-93.218,42.73,43,0,19.57
284,Contamana,PE,2022-11-07 02:08:13,-7.3333,-75.0167,78.42,58,98,1.03
285,Batsfjord,NO,2022-11-07 02:08:13,70.6345,29.7185,33.73,80,76,14.97
286,Tambau,BR,2022-11-07 02:08:13,-21.705,-47.2744,59.07,81,12,7.34
287,Arlit,NE,2022-11-07 02:08:14,18.7369,7.3853,70.81,20,1,5.53
288,Bethel,US,2022-11-07 02:08:14,41.3712,-73.414,68.09,82,0,8.05
289,Saint-Ambroise,CA,2022-11-07 02:08:14,48.5501,-71.3324,62.58,56,100,9.86
290,Nioro,GM,2022-11-07 02:08:15,13.35,-15.75,73.92,60,2,4.9
291,Antofagasta,CL,2022-11-07 02:04:46,-23.65,-70.4,60.08,83,56,5.97
292,Bulawayo,ZW,2022-11-07 02:08:15,-20.15,28.5833,66.69,77,15,8.16
293,Beyneu,KZ,2022-11-07 02:08:16,45.3167,55.2,35.06,73,99,17.07
294,Geraldton,AU,2022-11-07 02:04:18,-28.7667,114.6,68.41,49,40,13.8
295,Loiza,PR,2022-11-07 02:08:16,18.4313,-65.8802,80.6,80,40,4.61
